城市,年份,夜光亮度,GDP_估算,第二产业占比,第三产业占比,专利授权数,R&D经费,R&D人员全时当量,规上工业企业R&D经费,规上工业企业R&D人员全时当量,信息就业人数,万元GDP能耗变化率,第一产业贡献率,第二产业贡献率,第三产业贡献率,一般公共预算支出
聊城市,2019,0.21264107255622516,0.18009471274274053,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2019,0.13153492248543094,0.12846886092847995,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2019,0.8213992877331409,0.5675827315921775,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
东营市,2020,0.3304006748454114,0.27670387757579223,1.0,0.0,0.023403640566310314,0.0966620507680012,0.0672601601119909,0.2657640253636323,0.12196932211776348,0.02173913043478261,0.684880239520958,0.1408450704225352,1.0,0.0,0.08080183421166531
临沂市,2020,0.14971254751893953,0.1580091460082023,0.2720306513409962,0.5567765567765569,0.18262317929194213,0.16948371130401138,0.23251235837088235,0.39034665114829586,0.36470901686141666,0.03260869565217391,0.7380239520958084,0.3661971830985916,0.6366906474820143,0.34,0.4692958993009579
威海市,2020,0.6658786573616786,0.4970806653082709,0.13793103448275867,0.6483516483516485,0.07920186277342489,0.0540813346755328,0.0957500328098342,0.18478905509657642,0.1792714954516043,0.02173913043478261,0.17964071856287428,0.6338028169014084,0.27338129496402885,0.6680000000000001,0.11555807390656442
德州市,2020,0.2795871182067935,0.24332425515977274,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
日照市,2020,0.17509042766596314,0.17467997389476775,0.36781609195402304,0.4542124542124542,0.0,0.09652583645383572,0.0,0.13815881526142731,0.0,0.01086956521739131,0.6511976047904191,0.6338028169014084,0.3920863309352518,0.5360000000000003,0.0
枣庄市,2020,0.07631866745467437,0.10979642156509746,0.19923371647509588,0.6153846153846153,0.018814691435661234,0.0,0.008475873835250886,0.0,0.013283599132188939,0.01086956521739131,0.7110778443113773,0.4084507042253521,0.3489208633093524,0.6480000000000001,0.025631758498507393
泰安市,2020,0.5151761506644998,0.3980836042193326,0.32567049808429116,0.4322344322344322,0.059010486598568924,0.06837108180740147,0.13086749201627368,0.17616729630548295,0.15789974498534617,0.11956521739130434,0.6534431137724551,0.647887323943662,0.5071942446043166,0.4040000000000001,0.11523246196296141
济南市,2020,0.7226962871808151,0.5344043866809759,0.0,1.0,0.7762802318269116,0.5455519952208061,0.8870466774574566,0.6578878956707561,0.5942222053058273,1.0,0.815119760479042,0.0,0.1366906474820143,1.0,0.7694156731401032
济宁市,2020,0.1258447374291818,0.14233028899845926,0.1417624521072798,0.5897435897435899,0.1602563013070007,0.10554210032146275,0.25230762500546833,0.24124627145700966,0.35540288509115825,0.043478260869565216,0.4483532934131737,0.6338028169014084,0.0,0.9760000000000002,0.34398929624738117
淄博市,2020,0.4593598368928672,0.36141765124143777,0.5172413793103448,0.4761904761904762,0.15316892431633156,0.1523085592853441,0.22470361783105122,0.3079462485610527,0.3100711757317398,0.13043478260869565,0.3046407185628743,0.05633802816901413,0.7374100719424461,0.3160000000000002,0.18482062027327723
滨州市,2020,0.166428565966994,0.16898996335313934,0.46360153256704983,0.3406593406593406,0.04599146795383857,0.11577168901649469,0.12904107791241962,0.2994345970629575,0.22403227648155902,0.01086956521739131,0.81062874251497,0.4929577464788732,0.81294964028777,0.10800000000000011,0.17944955675405477
潍坊市,2020,0.20325310211197123,0.19318014395605002,0.3448275862068965,0.47985347985348,0.32635926372860613,0.2438817829831117,0.4769893696137189,0.6404726584114022,0.7661096943630343,0.11956521739130434,0.6818862275449101,0.5211267605633803,0.46043165467625896,0.49200000000000016,0.41620203661176414
烟台市,2020,0.5158709436861203,0.39854001644971293,0.3524904214559388,0.5531135531135533,0.25849380491867363,0.3208929827761024,0.4423421846974933,0.6777898882550101,0.6544932059528794,0.07608695652173914,0.6833832335329341,0.30985915492957744,0.5179856115107914,0.4880000000000001,0.48969925011533727
聊城市,2020,0.12537781268047182,0.14202356432025023,0.3065134099616858,0.3296703296703297,0.0686302836650407,0.11199064084658791,0.04567128920775187,0.2151711154783029,0.07956837818292543,0.0,0.5606287425149701,1.0,0.5611510791366907,0.24,0.18409079302093417
菏泽市,2020,0.11195843475804733,0.13320832292130497,0.38314176245210724,0.4175824175824176,0.03711949963458368,1.0,0.05427840237980664,0.11121591841407338,0.11671678148669737,0.01086956521739131,0.7320359281437125,0.32394366197183094,0.5683453237410071,0.43200000000000016,0.2799119328467628
青岛市,2020,0.8431336368428518,0.6135201487421894,0.030651340996168744,0.9816849816849816,1.0,0.6398399383102531,1.0,1.0,1.0,0.36956521739130443,1.0,0.0,0.3057553956834533,0.8120000000000002,1.0
东营市,2021,0.3627431269576535,0.3846243727100761,1.0,0.0,0.023403640566310314,0.0966620507680012,0.0672601601119909,0.2657640253636323,0.12196932211776348,0.02173913043478261,0.684880239520958,0.1408450704225352,1.0,0.0,0.08080183421166531
临沂市,2021,0.20988883086765417,0.27211119141025236,0.2720306513409962,0.5567765567765569,0.18262317929194213,0.16948371130401138,0.23251235837088235,0.39034665114829586,0.36470901686141666,0.03260869565217391,0.7380239520958084,0.3661971830985916,0.6366906474820143,0.34,0.4692958993009579
威海市,2021,0.5135839400825055,0.49565546695250806,0.13793103448275867,0.6483516483516485,0.07920186277342489,0.0540813346755328,0.0957500328098342,0.18478905509657642,0.1792714954516043,0.02173913043478261,0.17964071856287428,0.6338028169014084,0.27338129496402885,0.6680000000000001,0.11555807390656442
德州市,2021,0.2940561069821578,0.3340651452030045,0.37931034482758613,0.4065934065934067,0.0863402280877679,0.115046123806815,0.11717485454306838,0.3041914706200352,0.19491493167890991,0.03260869565217391,0.0,0.5492957746478874,0.5071942446043166,0.43200000000000016,0.23220140207860965
